ID	POEM_NUMBER	POEM	STANZA	LINE_ORDER	LINE_IN_SOURCE	LINE	ALIGNMENT	RHYME	RHYME_WORD	RHYMEIDS
198	14	草蟲	14.2	5	亦既見b[tjiə]止	亦 + 既 + 見 + 止	亦 + 既 + 見 + tjiə	b	止	0 0 0 62
199	14	草蟲	14.2	6	亦既覯b[tjiə]止	亦 + 既 + 覯 + 止	亦 + 既 + 覯 + tjiə	b	止	0 0 0 62
200	14	草蟲	14.2	7	我心則a[jiuat]說。（b= 之部）	我 + 心 + 則 + 說	我 + 心 + 則 + jiuat	a	說	0 0 0 61
201	14	草蟲	14.3	1	陟彼南山	陟 + 彼 + 南 + 山	陟 + 彼 + 南 + 山			0 0 0 0
202	14	草蟲	14.3	2	言采其a[miuəi]薇。	言 + 采 + 其 + 薇	言 + 采 + 其 + miuəi	a	薇	0 0 0 63
203	14	草蟲	14.3	3	未見君b[tziə]子	未 + 見 + 君 + 子	未 + 見 + 君 + tziə	b	子	0 0 0 64
204	14	草蟲	14.3	4	我心傷a[pəi]悲。（a= 微脂合韵）	我 + 心 + 傷 + 悲	我 + 心 + 傷 + pəi	a	悲	0 0 0 63
205	14	草蟲	14.3	5	亦既見b[tjiə]止	亦 + 既 + 見 + 止	亦 + 既 + 見 + tjiə	b	止	0 0 0 64
206	14	草蟲	14.3	6	亦既覯b[tjiə]止	亦 + 既 + 覯 + 止	亦 + 既 + 覯 + tjiə	b	止	0 0 0 64
207	14	草蟲	14.3	7	我心則a[jiei]夷。（b= 之部）	我 + 心 + 則 + 夷	我 + 心 + 則 + jiei	a	夷	0 0 0 63
208	15	采蘋	15.1	1	于以采a[bien]蘋	于 + 以 + 采 + 蘋	于 + 以 + 采 + bien	a	蘋	0 0 0 65
209	15	采蘋	15.1	2	南澗之a[pien]濱。（真部）	南 + 澗 + 之 + 濱	南 + 澗 + 之 + pien	a	濱	0 0 0 65
210	15	采蘋	15.1	3	于以采b[tzô]藻	于 + 以 + 采 + 藻	于 + 以 + 采 + tzô	b	藻	0 0 0 66
211	15	采蘋	15.1	4	于彼行b[lô]潦。（宵部）	于 + 彼 + 行 + 潦	于 + 彼 + 行 + lô	b	潦	0 0 0 66
212	15	采蘋	15.2	1	于以盛之	于 + 以 + 盛 + 之	于 + 以 + 盛 + 之			0 0 0 0
213	15	采蘋	15.2	2	維筐及a[kia]筥。	維 + 筐 + 及 + 筥	維 + 筐 + 及 + kia	a	筥	0 0 0 67
214	15	采蘋	15.2	3	于以湘之	于 + 以 + 湘 + 之	于 + 以 + 湘 + 之			0 0 0 0
215	15	采蘋	15.2	4	維錡及a[biua]釜。（鱼部）	維 + 錡 + 及 + 釜	維 + 錡 + 及 + biua	a	釜	0 0 0 67
216	15	采蘋	15.3	1	于以奠之	于 + 以 + 奠 + 之	于 + 以 + 奠 + 之			0 0 0 0
217	15	采蘋	15.3	2	宗室牖a[hea]下。	宗 + 室 + 牖 + 下	宗 + 室 + 牖 + hea	a	下	0 0 0 68
218	15	采蘋	15.3	3	誰起尸之	誰 + 起 + 尸 + 之	誰 + 起 + 尸 + 之			0 0 0 0
219	15	采蘋	15.3	4	有齊季a[nia]女。（鱼部）	有 + 齊 + 季 + 女	有 + 齊 + 季 + nia	a	女	0 0 0 68
220	16	甘棠	16.1	1	蔽芾甘棠	蔽 + 芾 + 甘 + 棠	蔽 + 芾 + 甘 + 棠			0 0 0 0
221	16	甘棠	16.1	2	勿翦勿a[biuat]伐	勿 + 翦 + 勿 + 伐	勿 + 翦 + 勿 + biuat	a	伐	0 0 0 69
222	16	甘棠	16.1	3	召伯所a[buat]茇。（月部）	召 + 伯 + 所 + 茇	召 + 伯 + 所 + buat	a	茇	0 0 0 69
223	16	甘棠	16.2	1	蔽芾甘棠	蔽 + 芾 + 甘 + 棠	蔽 + 芾 + 甘 + 棠			0 0 0 0
224	16	甘棠	16.2	2	勿翦勿a[beat]敗	勿 + 翦 + 勿 + 敗	勿 + 翦 + 勿 + beat	a	敗	0 0 0 70
225	16	甘棠	16.2	3	召伯所a[khiat]憩。（月部）	召 + 伯 + 所 + 憩	召 + 伯 + 所 + khiat	a	憩	0 0 0 70
226	16	甘棠	16.3	1	蔽芾甘棠	蔽 + 芾 + 甘 + 棠	蔽 + 芾 + 甘 + 棠			0 0 0 0
227	16	甘棠	16.3	2	勿翦勿a[peat]拜	勿 + 翦 + 勿 + 拜	勿 + 翦 + 勿 + peat	a	拜	0 0 0 71
228	16	甘棠	16.3	3	召伯所a[sjiuat]說。（月部）	召 + 伯 + 所 + 說	召 + 伯 + 所 + sjiuat	a	說	0 0 0 71
229	17	行露	17.1	1	厭浥行a[lak]露	厭 + 浥 + 行 + 露	厭 + 浥 + 行 + lak	a	露	0 0 0 72
230	17	行露	17.1	2	豈不夙a[jyak]夜	豈 + 不 + 夙 + 夜	豈 + 不 + 夙 + jyak	a	夜	0 0 0 72
231	17	行露	17.1	3	謂行多a[lak]露。（铎部）	謂 + 行 + 多 + 露	謂 + 行 + 多 + lak	a	露	0 0 0 72
232	17	行露	17.2	1	誰謂雀無a[keok]角	誰 + 謂 + 雀 + 無 + 角	誰 + 謂 + 雀 + 無 + keok	a	角	0 0 0 0 73
233	17	行露	17.2	2	何以穿我a[ok]屋。	何 + 以 + 穿 + 我 + 屋	何 + 以 + 穿 + 我 + ok	a	屋	0 0 0 0 73
234	17	行露	17.2	3	誰謂女無家	誰 + 謂 + 女 + 無 + 家	誰 + 謂 + 女 + 無 + 家			0 0 0 0 0
235	17	行露	17.2	4	何以速我a[ngiok]獄。	何 + 以 + 速 + 我 + 獄	何 + 以 + 速 + 我 + ngiok	a	獄	0 0 0 0 73
236	17	行露	17.2	5	雖速我a[ngiok]獄	雖 + 速 + 我 + 獄	雖 + 速 + 我 + ngiok	a	獄	0 0 0 73
237	17	行露	17.2	6	室家不a[tziok]足。（屋部）	室 + 家 + 不 + 足	室 + 家 + 不 + tziok	a	足	0 0 0 73
238	17	行露	17.3	1	誰謂鼠無a[ngea]牙	誰 + 謂 + 鼠 + 無 + 牙	誰 + 謂 + 鼠 + 無 + ngea	a	牙	0 0 0 0 74
239	17	行露	17.3	2	何以穿我b[jiong]墉。	何 + 以 + 穿 + 我 + 墉	何 + 以 + 穿 + 我 + jiong	b	墉	0 0 0 0 75
240	17	行露	17.3	3	誰謂女無a[kea]家	誰 + 謂 + 女 + 無 + 家	誰 + 謂 + 女 + 無 + kea	a	家	0 0 0 0 74
241	17	行露	17.3	4	何以速我b[ziong]訟。（a= 鱼部）	何 + 以 + 速 + 我 + 訟	何 + 以 + 速 + 我 + ziong	b	訟	0 0 0 0 75
242	17	行露	17.3	5	雖速我b[ziong]訟	雖 + 速 + 我 + 訟	雖 + 速 + 我 + ziong	b	訟	0 0 0 75
243	17	行露	17.3	6	亦不女b[dziong]從。（b= 东部）	亦 + 不 + 女 + 從	亦 + 不 + 女 + dziong	b	從	0 0 0 75
244	18	羔羊	18.1	1	羔羊之a[biai]皮	羔 + 羊 + 之 + 皮	羔 + 羊 + 之 + biai	a	皮	0 0 0 76
245	18	羔羊	18.1	2	素絲五a[dai]紽。	素 + 絲 + 五 + 紽	素 + 絲 + 五 + dai	a	紽	0 0 0 76
246	18	羔羊	18.1	3	退食自公	退 + 食 + 自 + 公	退 + 食 + 自 + 公			0 0 0 0
247	18	羔羊	18.1	4	委蛇委a[jiai]蛇。（歌部）	委 + 蛇 + 委 + 蛇	委 + 蛇 + 委 + jiai	a	蛇	0 0 0 76
248	18	羔羊	18.2	1	羔羊之a[kək]革	羔 + 羊 + 之 + 革	羔 + 羊 + 之 + kək	a	革	0 0 0 77
249	18	羔羊	18.2	2	素絲五a[hiuək]緎。	素 + 絲 + 五 + 緎	素 + 絲 + 五 + hiuək	a	緎	0 0 0 77
250	18	羔羊	18.2	3	委蛇委蛇	委 + 蛇 + 委 + 蛇	委 + 蛇 + 委 + 蛇			0 0 0 0
251	18	羔羊	18.2	4	自公退a[djiək]食。（职部）	自 + 公 + 退 + 食	自 + 公 + 退 + djiək	a	食	0 0 0 77
252	18	羔羊	18.3	1	羔羊之a[biong]縫	羔 + 羊 + 之 + 縫	羔 + 羊 + 之 + biong	a	縫	0 0 0 78
253	18	羔羊	18.3	2	素絲五a[tzong]總。	素 + 絲 + 五 + 總	素 + 絲 + 五 + tzong	a	總	0 0 0 78
254	18	羔羊	18.3	3	委蛇委蛇	委 + 蛇 + 委 + 蛇	委 + 蛇 + 委 + 蛇			0 0 0 0
255	18	羔羊	18.3	4	退食自a[kong]公。（东部）	退 + 食 + 自 + 公	退 + 食 + 自 + kong	a	公	0 0 0 78
256	19	殷其雷	19.1	1	殷其靁	殷 + 其 + 靁	殷 + 其 + 靁			0 0 0
257	19	殷其雷	19.1	2	在南山之a[jiang]陽。	在 + 南 + 山 + 之 + 陽	在 + 南 + 山 + 之 + jiang	a	陽	0 0 0 0 79
258	19	殷其雷	19.1	3	何斯違斯	何 + 斯 + 違 + 斯	何 + 斯 + 違 + 斯			0 0 0 0
259	19	殷其雷	19.1	4	莫敢或a[huang]遑。（阳部）	莫 + 敢 + 或 + 遑	莫 + 敢 + 或 + huang	a	遑	0 0 0 79
260	19	殷其雷	19.1	5	振振君B[tziə]子	振 + 振 + 君 + 子	振 + 振 + 君 + tziə	B	子	0 0 0 80
261	19	殷其雷	19.1	6	歸哉歸B[tzə]哉。（之部）（又与二	歸 + 哉 + 歸 + 哉	歸 + 哉 + 歸 + tzə	B	哉	0 0 0 80
262	19	殷其雷	19.1	7	三章协）	三 + 章 + 协	三 + 章 + 协			0 0 0
263	19	殷其雷	19.2	1	殷其靁	殷 + 其 + 靁	殷 + 其 + 靁			0 0 0
264	19	殷其雷	19.2	2	在南山之a[tzhiək]側。	在 + 南 + 山 + 之 + 側	在 + 南 + 山 + 之 + tzhiək	a	側	0 0 0 0 81
265	19	殷其雷	19.2	3	何斯違斯	何 + 斯 + 違 + 斯	何 + 斯 + 違 + 斯			0 0 0 0
266	19	殷其雷	19.2	4	莫敢遑a[siək]息。（职部）	莫 + 敢 + 遑 + 息	莫 + 敢 + 遑 + siək	a	息	0 0 0 81
267	19	殷其雷	19.2	5	振振君B[tziə]子	振 + 振 + 君 + 子	振 + 振 + 君 + tziə	B	子	0 0 0 82
268	19	殷其雷	19.2	6	歸哉歸B[tzə]哉。（之部）	歸 + 哉 + 歸 + 哉	歸 + 哉 + 歸 + tzə	B	哉	0 0 0 82
269	19	殷其雷	19.3	1	殷其靁	殷 + 其 + 靁	殷 + 其 + 靁			0 0 0
270	19	殷其雷	19.3	2	在南山之a[hea]下。	在 + 南 + 山 + 之 + 下	在 + 南 + 山 + 之 + hea	a	下	0 0 0 0 83
271	19	殷其雷	19.3	3	何斯違斯	何 + 斯 + 違 + 斯	何 + 斯 + 違 + 斯			0 0 0 0
272	19	殷其雷	19.3	4	莫敢遑a[thjia]處。（鱼部）	莫 + 敢 + 遑 + 處	莫 + 敢 + 遑 + thjia	a	處	0 0 0 83
273	19	殷其雷	19.3	5	振振君B[tziə]子	振 + 振 + 君 + 子	振 + 振 + 君 + tziə	B	子	0 0 0 84
274	19	殷其雷	19.3	6	歸哉歸B[tzə]哉。（之部）	歸 + 哉 + 歸 + 哉	歸 + 哉 + 歸 + tzə	B	哉	0 0 0 84
275	20	摽有梅	20.1	1	摽有梅	摽 + 有 + 梅	摽 + 有 + 梅			0 0 0
276	20	摽有梅	20.1	2	其實a[tsiet]七兮。	其 + 實 + 七 + 兮	其 + 實 + tsiet + 兮	a	七	0 0 85 0
277	20	摽有梅	20.1	3	求我庶士	求 + 我 + 庶 + 士	求 + 我 + 庶 + 士			0 0 0 0
278	20	摽有梅	20.1	4	迨其a[kiet]吉兮。（质部）	迨 + 其 + 吉 + 兮	迨 + 其 + kiet + 兮	a	吉	0 0 85 0
279	20	摽有梅	20.2	1	摽有梅	摽 + 有 + 梅	摽 + 有 + 梅			0 0 0
280	20	摽有梅	20.2	2	其實a[səm]三兮。	其 + 實 + 三 + 兮	其 + 實 + səm + 兮	a	三	0 0 86 0
281	20	摽有梅	20.2	3	求我庶士	求 + 我 + 庶 + 士	求 + 我 + 庶 + 士			0 0 0 0
282	20	摽有梅	20.2	4	迨其a[kiəm]今兮。（侵部）	迨 + 其 + 今 + 兮	迨 + 其 + kiəm + 兮	a	今	0 0 86 0
283	20	摽有梅	20.3	1	摽有梅	摽 + 有 + 梅	摽 + 有 + 梅			0 0 0
284	20	摽有梅	20.3	2	頃筐a[xiət]塈之。	頃 + 筐 + 塈 + 之	頃 + 筐 + xiət + 之	a	塈	0 0 87 0
285	20	摽有梅	20.3	3	求我庶士	求 + 我 + 庶 + 士	求 + 我 + 庶 + 士			0 0 0 0
286	20	摽有梅	20.3	4	迨其a[hiuət]謂之。（物部）	迨 + 其 + 謂 + 之	迨 + 其 + hiuət + 之	a	謂	0 0 87 0
287	21	小星	21.1	1	嘒彼小a[syeng]星	嘒 + 彼 + 小 + 星	嘒 + 彼 + 小 + syeng	a	星	0 0 0 88
288	21	小星	21.1	2	三五在b[tong]東。（a= 耕部）	三 + 五 + 在 + 東	三 + 五 + 在 + tong	b	東	0 0 0 89
289	21	小星	21.1	3	肅肅宵a[tjieng]征	肅 + 肅 + 宵 + 征	肅 + 肅 + 宵 + tjieng	a	征	0 0 0 88
290	21	小星	21.1	4	夙夜在b[kong]公	夙 + 夜 + 在 + 公	夙 + 夜 + 在 + kong	b	公	0 0 0 89
291	21	小星	21.1	5	寔命不b[dong]同。（b= 东部）	寔 + 命 + 不 + 同	寔 + 命 + 不 + dong	b	同	0 0 0 89
292	21	小星	21.2	1	嘒彼小a[syeng]星	嘒 + 彼 + 小 + 星	嘒 + 彼 + 小 + syeng	a	星	0 0 0 90
293	21	小星	21.2	2	維參與b[meu]昴。（a= 耕部）	維 + 參 + 與 + 昴	維 + 參 + 與 + meu	b	昴	0 0 0 91
294	21	小星	21.2	3	肅肅宵a[tjieng]征	肅 + 肅 + 宵 + 征	肅 + 肅 + 宵 + tjieng	a	征	0 0 0 90
295	21	小星	21.2	4	抱衾與b[diu]裯	抱 + 衾 + 與 + 裯	抱 + 衾 + 與 + diu	b	裯	0 0 0 91
296	21	小星	21.2	5	寔命不b[jiu]猶。（b= 幽部）	寔 + 命 + 不 + 猶	寔 + 命 + 不 + jiu	b	猶	0 0 0 91
297	22	江有汜	22.1	1	江有a[ziə]汜	江 + 有 + 汜	江 + 有 + ziə	a	汜	0 0 92
298	22	江有汜	22.1	2	之子歸	之 + 子 + 歸	之 + 子 + 歸			0 0 0
299	22	江有汜	22.1	3	不我a[jiə]以。	不 + 我 + 以	不 + 我 + jiə	a	以	0 0 92
301	22	江有汜	22.1	5	其後也a[xuə]悔。（之部）	其 + 後 + 也 + 悔	其 + 後 + 也 + xuə	a	悔	0 0 0 92
302	22	江有汜	22.2	1	江有a[tjia]渚	江 + 有 + 渚	江 + 有 + tjia	a	渚	0 0 93
303	22	江有汜	22.2	2	之子歸	之 + 子 + 歸	之 + 子 + 歸			0 0 0
304	22	江有汜	22.2	3	不我a[jia]與。	不 + 我 + 與	不 + 我 + jia	a	與	0 0 93
306	22	江有汜	22.2	5	其後也a[thjia]處。（鱼部）	其 + 後 + 也 + 處	其 + 後 + 也 + thjia	a	處	0 0 0 93
307	22	江有汜	22.3	1	江有a[dai]沱	江 + 有 + 沱	江 + 有 + dai	a	沱	0 0 94
308	22	江有汜	22.3	2	之子歸	之 + 子 + 歸	之 + 子 + 歸			0 0 0
309	22	江有汜	22.3	3	不我a[kuai]過。	不 + 我 + 過	不 + 我 + kuai	a	過	0 0 94
311	22	江有汜	22.3	5	其嘯也a[kai]歌。（歌部）	其 + 嘯 + 也 + 歌	其 + 嘯 + 也 + kai	a	歌	0 0 0 94
312	23	野有死麇	23.1	1	野有死a[kyuən]麇	野 + 有 + 死 + 麇	野 + 有 + 死 + kyuən	a	麇	0 0 0 95
313	23	野有死麇	23.1	2	白茅b[peu]包之。（a= 文部）	白 + 茅 + 包 + 之	白 + 茅 + peu + 之	b	包	0 0 96 0
314	23	野有死麇	23.1	3	有女懷a[thjiuən]春	有 + 女 + 懷 + 春	有 + 女 + 懷 + thjiuən	a	春	0 0 0 95
315	23	野有死麇	23.1	4	吉士b[jiu]誘之。（b= 幽部）	吉 + 士 + 誘 + 之	吉 + 士 + jiu + 之	b	誘	0 0 96 0
316	23	野有死麇	23.2	1	林有樸a[sok]樕	林 + 有 + 樸 + 樕	林 + 有 + 樸 + sok	a	樕	0 0 0 97
317	23	野有死麇	23.2	2	野有死a[lok]鹿。	野 + 有 + 死 + 鹿	野 + 有 + 死 + lok	a	鹿	0 0 0 97
318	23	野有死麇	23.2	3	白茅純a[sjiok]束	白 + 茅 + 純 + 束	白 + 茅 + 純 + sjiok	a	束	0 0 0 97
319	23	野有死麇	23.2	4	有女如a[ngiok]玉。（屋部）	有 + 女 + 如 + 玉	有 + 女 + 如 + ngiok	a	玉	0 0 0 97
320	23	野有死麇	23.3	1	舒而脫a[thuat]脫兮	舒 + 而 + 脫 + 脫 + 兮	舒 + 而 + 脫 + thuat + 兮	a	脫	0 0 0 98 0
321	23	野有死麇	23.3	2	無感我a[sjiuat]帨兮	無 + 感 + 我 + 帨 + 兮	無 + 感 + 我 + sjiuat + 兮	a	帨	0 0 0 98 0
322	23	野有死麇	23.3	3	無使尨也a[biuat]吠。（月部）	無 + 使 + 尨 + 也 + 吠	無 + 使 + 尨 + 也 + biuat	a	吠	0 0 0 0 98
323	24	何彼襛矣	24.1	1	何彼襛矣	何 + 彼 + 襛 + 矣	何 + 彼 + 襛 + 矣			0 0 0 0
324	24	何彼襛矣	24.1	2	唐棣之a[hoa]華。	唐 + 棣 + 之 + 華	唐 + 棣 + 之 + hoa	a	華	0 0 0 99
325	24	何彼襛矣	24.1	3	曷不肅雝	曷 + 不 + 肅 + 雝	曷 + 不 + 肅 + 雝			0 0 0 0
326	24	何彼襛矣	24.1	4	王姬之a[kia]車。（鱼部）	王 + 姬 + 之 + 車	王 + 姬 + 之 + kia	a	車	0 0 0 99
327	24	何彼襛矣	24.2	1	何彼襛矣	何 + 彼 + 襛 + 矣	何 + 彼 + 襛 + 矣			0 0 0 0
328	24	何彼襛矣	24.2	2	華如桃a[liə]李。	華 + 如 + 桃 + 李	華 + 如 + 桃 + liə	a	李	0 0 0 100
329	24	何彼襛矣	24.2	3	平王之孫	平 + 王 + 之 + 孫	平 + 王 + 之 + 孫			0 0 0 0
330	24	何彼襛矣	24.2	4	齊侯之a[tziə]子。（之部）	齊 + 侯 + 之 + 子	齊 + 侯 + 之 + tziə	a	子	0 0 0 100
331	24	何彼襛矣	24.3	1	其釣維何	其 + 釣 + 維 + 何	其 + 釣 + 維 + 何			0 0 0 0
332	24	何彼襛矣	24.3	2	維絲伊a[miən]緡。	維 + 絲 + 伊 + 緡	維 + 絲 + 伊 + miən	a	緡	0 0 0 101
333	24	何彼襛矣	24.3	3	齊侯之子	齊 + 侯 + 之 + 子	齊 + 侯 + 之 + 子			0 0 0 0
334	24	何彼襛矣	24.3	4	平王之a[suən]孫。（文部）	平 + 王 + 之 + 孫	平 + 王 + 之 + suən	a	孫	0 0 0 101
335	25	騶虞	25.1	1	彼茁者A[kea]葭	彼 + 茁 + 者 + 葭	彼 + 茁 + 者 + kea	A	葭	0 0 0 102
336	25	騶虞	25.1	2	壹發五A[pea]豝。	壹 + 發 + 五 + 豝	壹 + 發 + 五 + pea	A	豝	0 0 0 102
337	25	騶虞	25.1	3	于嗟乎騶A[ngiua]虞。（鱼部）	于 + 嗟 + 乎 + 騶 + 虞	于 + 嗟 + 乎 + 騶 + ngiua	A	虞	0 0 0 0 102
338	25	騶虞	25.2	1	彼茁者b[bong]蓬	彼 + 茁 + 者 + 蓬	彼 + 茁 + 者 + bong	b	蓬	0 0 0 103
339	25	騶虞	25.2	2	壹發五b[tziong]豵。（东部）	壹 + 發 + 五 + 豵	壹 + 發 + 五 + tziong	b	豵	0 0 0 103
340	25	騶虞	25.2	3	于嗟乎騶A[ngiua]虞。	于 + 嗟 + 乎 + 騶 + 虞	于 + 嗟 + 乎 + 騶 + ngiua	A	虞	0 0 0 0 104
341	25	騶虞	25.5	1	邶風	邶 + 風	邶 + 風			0 0
342	26	柏舟	26.1	1	汎彼柏a[tjiu]舟	汎 + 彼 + 柏 + 舟	汎 + 彼 + 柏 + tjiu	a	舟	0 0 0 105
343	26	柏舟	26.1	2	亦汎其a[liu]流。	亦 + 汎 + 其 + 流	亦 + 汎 + 其 + liu	a	流	0 0 0 105
344	26	柏舟	26.1	3	耿耿不寐	耿 + 耿 + 不 + 寐	耿 + 耿 + 不 + 寐			0 0 0 0
345	26	柏舟	26.1	4	如有隱a[iu]憂。	如 + 有 + 隱 + 憂	如 + 有 + 隱 + iu	a	憂	0 0 0 105
346	26	柏舟	26.1	5	微我無酒	微 + 我 + 無 + 酒	微 + 我 + 無 + 酒			0 0 0 0
347	26	柏舟	26.1	6	以敖以a[jiu]遊。（幽部）	以 + 敖 + 以 + 遊	以 + 敖 + 以 + jiu	a	遊	0 0 0 105
348	26	柏舟	26.2	1	我心匪鑒	我 + 心 + 匪 + 鑒	我 + 心 + 匪 + 鑒			0 0 0 0
349	26	柏舟	26.2	2	不可以a[njia]茹。	不 + 可 + 以 + 茹	不 + 可 + 以 + njia	a	茹	0 0 0 106
350	26	柏舟	26.2	3	亦有兄弟	亦 + 有 + 兄 + 弟	亦 + 有 + 兄 + 弟			0 0 0 0
351	26	柏舟	26.2	4	不可以a[kia]據。	不 + 可 + 以 + 據	不 + 可 + 以 + kia	a	據	0 0 0 106
352	26	柏舟	26.2	5	薄言往a[sak]愬	薄 + 言 + 往 + 愬	薄 + 言 + 往 + sak	a	愬	0 0 0 106
353	26	柏舟	26.2	6	逢彼之a[na]怒。（鱼铎通韵）	逢 + 彼 + 之 + 怒	逢 + 彼 + 之 + na	a	怒	0 0 0 106
354	26	柏舟	26.3	1	我心匪a[zjyak]石	我 + 心 + 匪 + 石	我 + 心 + 匪 + zjyak	a	石	0 0 0 107
355	26	柏舟	26.3	2	不可b[tiuan]轉也。	不 + 可 + 轉 + 也	不 + 可 + tiuan + 也	b	轉	0 0 108 0
356	26	柏舟	26.3	3	我心匪a[zyak]席	我 + 心 + 匪 + 席	我 + 心 + 匪 + zyak	a	席	0 0 0 107
357	26	柏舟	26.3	4	不可b[kiuan]卷也。（a= 铎部）	不 + 可 + 卷 + 也	不 + 可 + kiuan + 也	b	卷	0 0 108 0
358	26	柏舟	26.3	5	威儀棣棣	威 + 儀 + 棣 + 棣	威 + 儀 + 棣 + 棣			0 0 0 0
359	26	柏舟	26.3	6	不可b[siuan]選也。（b= 元部）	不 + 可 + 選 + 也	不 + 可 + siuan + 也	b	選	0 0 108 0
360	26	柏舟	26.4	1	憂心悄a[tsiô]悄	憂 + 心 + 悄 + 悄	憂 + 心 + 悄 + tsiô	a	悄	0 0 0 109
361	26	柏舟	26.4	2	慍于群a[siô]小。	慍 + 于 + 群 + 小	慍 + 于 + 群 + siô	a	小	0 0 0 109
362	26	柏舟	26.4	3	覯閔既多	覯 + 閔 + 既 + 多	覯 + 閔 + 既 + 多			0 0 0 0
363	26	柏舟	26.4	4	受侮不a[sjiô]少。	受 + 侮 + 不 + 少	受 + 侮 + 不 + sjiô	a	少	0 0 0 109
364	26	柏舟	26.4	5	靜言思之	靜 + 言 + 思 + 之	靜 + 言 + 思 + 之			0 0 0 0
365	26	柏舟	26.4	6	寤辟有a[biô]摽。（宵部）	寤 + 辟 + 有 + 摽	寤 + 辟 + 有 + biô	a	摽	0 0 0 109
366	26	柏舟	26.5	1	日居月諸	日 + 居 + 月 + 諸	日 + 居 + 月 + 諸			0 0 0 0
367	26	柏舟	26.5	2	胡迭而a[miuəi]微。	胡 + 迭 + 而 + 微	胡 + 迭 + 而 + miuəi	a	微	0 0 0 110
368	26	柏舟	26.5	3	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
369	26	柏舟	26.5	4	如匪澣a[iəi]衣。	如 + 匪 + 澣 + 衣	如 + 匪 + 澣 + iəi	a	衣	0 0 0 110
370	26	柏舟	26.5	5	靜言思之	靜 + 言 + 思 + 之	靜 + 言 + 思 + 之			0 0 0 0
371	26	柏舟	26.5	6	不能奮a[piuəi]飛。（微部）	不 + 能 + 奮 + 飛	不 + 能 + 奮 + piuəi	a	飛	0 0 0 110
372	27	綠衣	27.1	1	綠兮衣兮	綠 + 兮 + 衣 + 兮	綠 + 兮 + 衣 + 兮			0 0 0 0
373	27	綠衣	27.1	2	綠兮黃a[liə]裏。	綠 + 兮 + 黃 + 裏	綠 + 兮 + 黃 + liə	a	裏	0 0 0 111
374	27	綠衣	27.1	3	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
375	27	綠衣	27.1	4	曷維其a[jiə]已。（之部）	曷 + 維 + 其 + 已	曷 + 維 + 其 + jiə	a	已	0 0 0 111
376	27	綠衣	27.2	1	綠兮衣兮	綠 + 兮 + 衣 + 兮	綠 + 兮 + 衣 + 兮			0 0 0 0
377	27	綠衣	27.2	2	綠兮黃a[zjiang]裳。	綠 + 兮 + 黃 + 裳	綠 + 兮 + 黃 + zjiang	a	裳	0 0 0 112
378	27	綠衣	27.2	3	心之憂矣	心 + 之 + 憂 + 矣	心 + 之 + 憂 + 矣			0 0 0 0
379	27	綠衣	27.2	4	曷維其a[miuang]亡。（阳部）	曷 + 維 + 其 + 亡	曷 + 維 + 其 + miuang	a	亡	0 0 0 112
380	27	綠衣	27.3	1	綠兮a[siə]絲兮	綠 + 兮 + 絲 + 兮	綠 + 兮 + siə + 兮	a	絲	0 0 113 0
381	27	綠衣	27.3	2	女所a[diə]治兮。	女 + 所 + 治 + 兮	女 + 所 + diə + 兮	a	治	0 0 113 0
382	27	綠衣	27.3	3	我思古人	我 + 思 + 古 + 人	我 + 思 + 古 + 人			0 0 0 0
383	27	綠衣	27.3	4	俾無a[hiuə]訧兮。（之部）	俾 + 無 + 訧 + 兮	俾 + 無 + hiuə + 兮	a	訧	0 0 113 0
384	27	綠衣	27.4	1	稀兮綌兮	稀 + 兮 + 綌 + 兮	稀 + 兮 + 綌 + 兮			0 0 0 0
385	27	綠衣	27.4	2	淒其以a[piuəm]風。	淒 + 其 + 以 + 風	淒 + 其 + 以 + piuəm	a	風	0 0 0 114
386	27	綠衣	27.4	3	我思古人	我 + 思 + 古 + 人	我 + 思 + 古 + 人			0 0 0 0
387	27	綠衣	27.4	4	實獲我a[siəm]心。（侵部）	實 + 獲 + 我 + 心	實 + 獲 + 我 + siəm	a	心	0 0 0 114
388	28	燕燕	28.1	1	燕燕于a[piuəi]飛	燕 + 燕 + 于 + 飛	燕 + 燕 + 于 + piuəi	a	飛	0 0 0 115
389	28	燕燕	28.1	2	差池其b[hiua]羽。	差 + 池 + 其 + 羽	差 + 池 + 其 + hiua	b	羽	0 0 0 116
390	28	燕燕	28.1	3	之子于a[kiuəi]歸	之 + 子 + 于 + 歸	之 + 子 + 于 + kiuəi	a	歸	0 0 0 115
391	28	燕燕	28.1	4	遠送于b[jya]野。（a= 微部）	遠 + 送 + 于 + 野	遠 + 送 + 于 + jya	b	野	0 0 0 116
392	28	燕燕	28.1	5	瞻望弗及	瞻 + 望 + 弗 + 及	瞻 + 望 + 弗 + 及			0 0 0 0
393	28	燕燕	28.1	6	泣涕如b[hiua]雨。（b= 鱼部）	泣 + 涕 + 如 + 雨	泣 + 涕 + 如 + hiua	b	雨	0 0 0 116
394	28	燕燕	28.2	1	燕燕于a[piuəi]飛	燕 + 燕 + 于 + 飛	燕 + 燕 + 于 + piuəi	a	飛	0 0 0 117
